Coil Current C1 (A),Coil Current C2 (A),Coil Current C3 (A),Coil Current C4 (A),Coil Current C5 (A),Coil Current C6 (A),,Contact Travel T1 (mm),Contact Travel T2 (mm),Contact Travel T3 (mm),Contact Travel T4 (mm),Contact Travel T5 (mm),Contact Travel T6 (mm),,DCRM Res CH1 in uOhm,DCRM Current CH1 in Amp,DCRM Res CH2 in uOhm,DCRM Current CH2 in Amp,DCRM Res CH3 in uOhm,DCRM Current CH3 in Amp,DCRM Res CH4 in uOhm,DCRM Current CH4 in Amp,DCRM Res CH5 in uOhm,DCRM Current CH5 in Amp,DCRM Res CH6 in uOhm,DCRM Current CH6 in Amp,
0.256,0.256,0.103,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,88.89,101.39,65.45,103.04,4000.00,19.93,4000.00,58.06,571.43,39.27,
0.256,0.256,0.103,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,88.89,101.39,65.45,103.04,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.271,0.271,0.125,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.96,78.14,101.32,65.45,103.04,4000.00,19.96,4000.00,58.06,571.43,39.34,
0.264,0.264,0.117,0.022,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.89,78.14,101.32,65.45,103.04,4000.00,19.96,4000.00,58.06,571.43,39.34,
0.264,0.264,0.117,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.36,65.45,103.04,4000.00,19.93,4000.00,58.06,571.43,39.30,
0.264,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.96,78.14,101.39,65.45,103.04,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.271,0.271,0.117,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.36,76.19,103.04,4000.00,19.93,4000.00,58.13,571.43,39.27,
0.249,0.256,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.32,65.45,102.97,4000.00,19.89,4000.00,58.06,571.43,39.30,
0.256,0.256,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.36,65.45,103.00,4000.00,19.96,4000.00,58.02,571.43,39.30,
0.242,0.249,0.103,0.000,0.007,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.89,78.14,101.32,65.45,103.04,4000.00,19.93,4000.00,58.13,571.43,39.34,
0.256,0.249,0.110,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.36,65.45,103.04,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.264,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.32,76.19,103.04,4000.00,19.96,4000.00,58.06,571.43,39.34,
0.264,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.32,76.19,103.04,4000.00,19.96,4000.00,58.06,571.43,39.34,
0.271,0.264,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.89,78.14,101.32,65.45,103.04,4000.00,19.93,4000.00,58.06,571.43,39.34,
0.264,0.271,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.96,78.14,101.32,65.45,103.04,4000.00,19.93,4000.00,58.06,571.43,39.38,
0.264,0.256,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.89,78.14,101.32,65.45,103.04,4000.00,19.93,4000.00,58.21,571.43,39.27,
0.271,0.249,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.39,76.19,103.08,4000.00,19.93,4000.00,58.13,571.43,39.34,
0.264,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.32,76.19,103.04,4000.00,19.89,4000.00,58.13,543.10,39.30,
0.256,0.256,0.103,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.93,78.14,101.28,65.45,102.97,4000.00,19.96,4000.00,58.06,571.43,39.38,
0.256,0.256,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.85,78.14,101.28,65.45,103.04,4000.00,19.93,4000.00,58.06,571.43,39.34,
0.271,0.271,0.110,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.93,78.14,101.39,65.45,103.08,4000.00,19.93,4000.00,58.13,571.43,39.30,
0.264,0.256,0.132,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.96,78.14,101.39,65.45,103.04,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.271,0.256,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.93,78.14,101.39,65.45,102.97,4000.00,19.93,4000.00,58.06,571.43,39.34,
0.264,0.271,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.89,78.14,101.39,65.45,102.97,4000.00,19.93,4000.00,58.06,571.43,39.38,
0.264,0.264,0.125,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.28,65.45,103.00,4000.00,19.96,4000.00,58.13,571.43,39.34,
0.249,0.256,0.103,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.89,78.14,101.28,65.45,103.04,4000.00,19.93,4000.00,58.06,571.43,39.30,
0.264,0.256,0.117,0.015,0.007,0.015, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.96,78.14,101.36,65.45,103.00,4000.00,19.93,4000.00,58.13,571.43,39.30,
0.264,0.264,0.110,0.022,0.007,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.39,65.45,103.04,4000.00,19.89,4000.00,58.13,575.34,39.23,
0.256,0.256,0.103,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.89,78.14,101.28,65.45,103.00,4000.00,19.96,4000.00,58.06,571.43,39.27,
0.256,0.249,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.25,65.45,103.00,4000.00,19.96,4000.00,58.10,571.43,39.34,
0.256,0.256,0.125,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.93,78.14,101.32,65.45,103.04,4000.00,19.93,4000.00,58.13,571.43,39.30,
0.278,0.264,0.132,0.022,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.32,65.45,103.00,4000.00,20.00,4000.00,58.06,571.43,39.30,
0.264,0.271,0.125,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.85,78.14,101.28,65.45,103.04,4000.00,19.96,4000.00,58.21,571.43,39.27,
0.264,0.256,0.125,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.89,78.14,101.36,65.45,103.00,4000.00,19.93,4000.00,58.06,571.43,39.34,
0.271,0.271,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.89,78.14,101.28,65.45,103.00,4000.00,19.96,4000.00,58.06,543.10,39.34,
0.264,0.264,0.125,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.89,78.14,101.28,65.45,103.04,4000.00,19.93,4000.00,58.06,571.43,39.38,
0.264,0.256,0.095,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.85,78.14,101.32,65.45,103.00,4000.00,19.96,4000.00,58.21,571.43,39.27,
0.264,0.264,0.110,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.85,78.14,101.28,65.45,102.97,4000.00,19.96,4000.00,58.06,571.43,39.27,
0.264,0.256,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.85,78.14,101.28,65.45,102.97,4000.00,19.93,4000.00,58.06,571.43,39.34,
0.264,0.256,0.103,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.28,65.45,103.00,4000.00,19.93,4000.00,58.13,571.43,39.27,
0.271,0.264,0.132,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.93,78.14,101.28,65.45,102.97,4000.00,20.00,4000.00,58.06,571.43,39.38,
0.271,0.256,0.125,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.89,78.14,101.28,65.45,103.04,4000.00,19.93,4000.00,58.06,571.43,39.30,
0.249,0.256,0.117,0.022,0.007,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.93,78.14,101.32,76.19,103.00,4000.00,19.96,4000.00,58.02,571.43,39.34,
0.264,0.264,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.32,65.45,103.00,4000.00,19.93,4000.00,58.13,571.43,39.30,
0.256,0.256,0.110,0.007,0.015,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.85,78.14,101.28,65.45,102.97,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.271,0.264,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.25,65.45,102.93,4000.00,19.96,4000.00,58.13,571.43,39.30,
0.256,0.264,0.095,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.89,78.14,101.28,65.45,102.97,4000.00,19.96,4000.00,58.13,571.43,39.30,
0.271,0.264,0.117,0.022,0.007,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.89,78.14,101.32,65.45,103.04,4000.00,19.93,4000.00,58.13,571.43,39.27,
0.264,0.256,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.32,65.45,102.93,4000.00,19.93,4000.00,58.06,571.43,39.38,
0.264,0.264,0.125,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.25,65.45,102.97,4000.00,19.96,4000.00,58.06,571.43,39.34,
0.256,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.25,65.45,102.97,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.264,0.271,0.117,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.85,78.14,101.21,65.45,102.97,4000.00,19.93,4000.00,58.13,571.43,39.34,
0.264,0.264,0.117,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,103.00,4000.00,19.93,4000.00,58.06,571.43,39.27,
0.242,0.242,0.103,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.28,65.45,102.97,4000.00,19.89,4000.00,58.17,575.34,39.23,
0.249,0.249,0.103,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.28,65.45,102.93,4000.00,19.93,4000.00,58.06,543.10,39.34,
0.264,0.271,0.110,0.015,0.007,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.85,78.14,101.21,65.45,102.89,4000.00,19.93,4000.00,58.06,571.43,39.30,
0.256,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.25,65.45,102.97,4000.00,19.93,4000.00,58.06,571.43,39.27,
0.271,0.256,0.117,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.89,78.14,101.25,65.45,102.97,4000.00,19.93,4000.00,58.06,571.43,39.34,
0.264,0.271,0.125,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.25,65.45,102.97,4000.00,19.93,4000.00,58.06,571.43,39.30,
0.264,0.264,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.21,65.45,102.93,4000.00,19.93,4000.00,58.13,571.43,39.30,
0.264,0.256,0.103,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.85,78.14,101.25,65.45,102.93,4000.00,19.93,4000.00,58.13,543.10,39.30,
0.264,0.264,0.103,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.28,65.45,102.97,4000.00,19.93,4000.00,58.13,575.34,39.23,
0.249,0.242,0.103,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.28,65.45,102.97,4000.00,19.96,4000.00,58.06,575.34,39.23,
0.256,0.264,0.110,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.25,65.45,102.97,4000.00,19.93,4000.00,58.21,571.43,39.27,
0.264,0.264,0.103,0.015,0.000,0.000, ,180.24,175.72,177.44,0.15,0.00,0.00 ,,72.28,109.82,78.14,101.25,65.45,102.97,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.256,0.256,0.110,0.015,0.000,0.000, ,180.24,175.72,177.44,0.08,0.00,0.00 ,,72.28,109.85,78.14,101.28,65.45,102.97,4000.00,19.96,4000.00,58.06,571.43,39.34,
0.264,0.256,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.28,65.45,102.93,4000.00,19.96,4000.00,58.13,571.43,39.34,
0.264,0.249,0.125,0.000,0.000,0.000, ,180.24,175.72,177.44,0.31,0.00,0.00 ,,72.28,109.82,78.14,101.25,65.45,102.93,4000.00,19.93,4000.00,58.06,571.43,39.34,
0.256,0.264,0.117,0.022,0.007,0.000, ,180.24,175.72,177.44,0.38,0.00,0.00 ,,72.28,109.85,78.14,101.25,65.45,102.97,4000.00,19.96,4000.00,58.06,571.43,39.34,
0.264,0.271,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.15,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.97,4000.00,19.93,4000.00,58.13,575.34,39.23,
0.264,0.256,0.095,0.000,0.000,0.000, ,180.24,175.72,177.44,0.08,0.00,0.00 ,,72.28,109.85,78.14,101.28,65.45,102.97,4000.00,19.93,4000.00,58.06,575.34,39.23,
0.264,0.264,0.095,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.93,4000.00,19.93,4000.00,58.13,575.34,39.23,
0.271,0.256,0.110,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.21,65.45,102.93,4000.00,19.96,4000.00,58.17,571.43,39.30,
0.256,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.25,65.45,102.97,4000.00,19.96,4000.00,58.13,571.43,39.30,
0.256,0.249,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.89,78.14,101.25,65.45,102.97,4000.00,19.93,4000.00,58.13,571.43,39.30,
0.271,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,71.31,109.89,78.14,101.28,65.45,102.97,4000.00,19.96,4000.00,58.13,571.43,39.27,
0.264,0.264,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.28,65.45,102.86,4000.00,19.96,4000.00,58.06,571.43,39.38,
0.249,0.278,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.93,4000.00,20.00,4000.00,58.13,571.43,39.38,
0.264,0.256,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.89,4000.00,19.93,4000.00,58.06,571.43,39.30,
0.249,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.28,65.45,102.89,4000.00,19.96,4000.00,58.13,571.43,39.30,
0.256,0.249,0.103,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.21,65.45,102.93,4000.00,19.96,4000.00,58.06,571.43,39.38,
0.264,0.249,0.103,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.97,4000.00,19.96,4000.00,58.13,571.43,39.30,
0.271,0.256,0.103,0.022,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.21,65.45,102.97,4000.00,19.96,4000.00,58.21,575.34,39.23,
0.264,0.264,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.93,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.264,0.271,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.28,65.45,102.97,4000.00,19.96,4000.00,58.13,571.43,39.27,
0.264,0.264,0.117,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.21,65.45,102.97,4000.00,19.96,4000.00,58.06,571.43,39.41,
0.264,0.256,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.25,65.45,102.93,4000.00,19.96,4000.00,58.13,571.43,39.34,
0.264,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.82,78.14,101.21,65.45,102.93,4000.00,19.96,4000.00,58.06,571.43,39.38,
0.249,0.256,0.103,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.78,78.14,101.21,65.45,102.93,4000.00,19.96,4000.00,58.13,571.43,39.34,
0.264,0.264,0.125,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.25,65.45,102.89,4000.00,19.93,4000.00,58.17,571.43,39.30,
0.264,0.256,0.095,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.93,4000.00,19.96,4000.00,58.06,571.43,39.27,
0.256,0.249,0.110,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.21,65.45,102.93,4000.00,20.00,4000.00,58.06,571.43,39.30,
0.256,0.256,0.125,0.022,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.25,65.45,102.93,4000.00,19.93,4000.00,58.13,571.43,39.34,
0.264,0.264,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.89,4000.00,20.00,4000.00,58.06,571.43,39.38,
0.264,0.264,0.125,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.21,54.70,102.89,4000.00,19.96,4000.00,58.21,571.43,39.34,
0.256,0.264,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.25,65.45,102.97,4000.00,19.96,4000.00,58.13,571.43,39.34,
0.256,0.271,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.25,65.45,102.93,4000.00,19.96,4000.00,58.06,571.43,39.34,
0.256,0.249,0.095,0.029,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.25,65.45,102.93,4000.00,19.96,4000.00,58.17,571.43,39.30,
0.256,0.249,0.110,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.21,65.45,102.93,4000.00,20.00,4000.00,58.13,571.43,39.41,
0.256,0.256,0.117,0.007,0.007,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.21,65.45,102.93,4000.00,19.93,4000.00,58.13,571.43,39.30,
0.256,0.249,0.110,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.25,65.45,102.97,4000.00,19.96,4000.00,58.21,571.43,39.27,
0.264,0.256,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.25,65.45,102.86,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.256,0.271,0.103,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,88.89,101.17,65.45,102.86,4000.00,19.93,4000.00,58.13,571.43,39.34,
0.271,0.264,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.17,65.45,102.89,4000.00,19.96,4000.00,58.13,571.43,39.30,
0.249,0.264,0.095,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.25,65.45,102.93,4000.00,19.96,4000.00,58.13,571.43,39.38,
0.256,0.256,0.110,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.21,65.45,102.97,4000.00,20.00,4000.00,58.13,571.43,39.38,
0.249,0.256,0.110,0.015,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.25,65.45,102.89,4000.00,20.00,4000.00,58.06,571.43,39.34,
0.264,0.249,0.103,0.029,0.015,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.89,4000.00,20.00,4000.00,58.06,571.43,39.38,
0.264,0.242,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.93,4000.00,19.96,4000.00,58.17,571.43,39.30,
0.264,0.242,0.110,0.015,0.000,0.007, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.21,65.45,102.93,4000.00,20.00,4000.00,58.13,571.43,39.38,
0.264,0.271,0.125,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,78.14,101.28,65.45,102.89,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.256,0.249,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.97,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.256,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.17,65.45,102.93,4000.00,19.96,4000.00,58.06,571.43,39.38,
0.264,0.271,0.110,0.022,0.007,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.17,65.45,102.89,4000.00,19.96,4000.00,58.13,571.43,39.30,
0.271,0.264,0.117,0.015,0.007,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,88.89,101.17,65.45,102.89,4000.00,19.96,4000.00,58.06,571.43,39.34,
0.264,0.249,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,78.14,101.21,65.45,102.93,4000.00,20.00,4000.00,58.13,575.34,39.23,
0.271,0.249,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,88.89,101.17,65.45,102.89,4000.00,19.96,4000.00,58.06,571.43,39.27,
0.249,0.256,0.095,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,88.89,101.21,65.45,102.93,4000.00,19.96,4000.00,58.17,571.43,39.27,
0.264,0.264,0.110,0.029,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.74,88.89,101.21,65.45,102.93,4000.00,19.96,4000.00,58.13,571.43,39.34,
0.264,0.256,0.125,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,88.89,101.21,65.45,102.89,4000.00,19.96,4000.00,58.13,571.43,39.38,
0.256,0.256,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,88.89,101.17,54.70,102.93,4000.00,20.04,4000.00,58.06,571.43,39.41,
0.256,0.264,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,88.89,101.21,65.45,102.93,4000.00,19.96,4000.00,58.13,571.43,39.34,
0.264,0.256,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.17,65.45,102.89,4000.00,20.00,4000.00,58.06,571.43,39.34,
0.249,0.256,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,88.89,101.17,65.45,102.93,4000.00,20.00,4000.00,58.21,571.43,39.30,
0.271,0.256,0.117,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.82,88.89,101.17,65.45,102.93,4000.00,19.96,4000.00,58.06,571.43,39.34,
0.249,0.249,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,88.89,101.21,65.45,102.86,4000.00,19.96,4000.00,58.06,571.43,39.30,
0.256,0.249,0.110,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.78,78.14,101.21,65.45,102.93,4000.00,19.96,4000.00,58.10,571.43,39.38,
0.264,0.264,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,72.28,109.85,88.89,101.21,65.45,102.93,4000.00,20.00,4000.00,58.06,571.43,39.34,
0.271,0.264,0.125,0.000,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.78,88.89,101.17,65.45,102.82,4000.00,19.96,4000.00,58.17,571.43,39.34,
0.256,0.256,0.117,0.007,0.000,0.000, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.82,88.89,101.21,65.45,102.82,4000.00,20.00,4000.00,58.06,571.43,39.41,
0.271,0.264,0.125,0.000,0.000,0.007, ,180.24,175.72,177.44,0.00,0.00,0.00 ,,82.05,109.74,88.89,101.14,65.45,102.86,4000.00,20.00,4000.00,58.13,571.43,39.38,
